position_id,member_id,title,department,faculty,institution,affiliation_type,url,raw_text,sort_order,extraction_source,strict_extracted,permissive_extracted,permissive_only
pos_ecd76f5ffa,mem_2b62d32b15,University of Calgary,,,,,,University of Calgary,1,both,yes,yes,no
pos_b116379df7,mem_460c3f47d4,Full Professor,,,,,,Full Professor,0,both,yes,yes,no
pos_3000806fbd,mem_460c3f47d4,Faculty of Social Work,Calgary Campus,Faculty Of Social Work,,,,"Faculty of Social Work, Calgary Campus",1,both,yes,yes,no
pos_6643b1c3ea,mem_460c3f47d4,Research Lead,,,,,,Research Lead,2,both,yes,yes,no
pos_7ef148be50,mem_460c3f47d4,Calgary Eating Disorders Program,,,,,,Calgary Eating Disorders Program,3,both,yes,yes,no
pos_7e9c4ddcd1,mem_460c3f47d4,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_9f67031c1a,mem_460c3f47d4,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_87bcd8e095,mem_460c3f47d4,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,6,both,yes,yes,no
pos_a62f40465c,mem_460c3f47d4,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,7,both,yes,yes,no
pos_ab0ad29f24,mem_460c3f47d4,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",8,both,yes,yes,no
pos_2ed9c9c43f,mem_460c3f47d4,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,9,both,yes,yes,no
pos_d4b99fbbf9,mem_0be3586361,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,0,both,yes,yes,no
pos_eb2b02c3da,mem_0be3586361,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",1,both,yes,yes,no
pos_ddecf0fb64,mem_0be3586361,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_b453ff5e2c,mem_0be3586361,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_185bfc526b,mem_0be3586361,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,4,both,yes,yes,no
pos_34befcd6a9,mem_0be3586361,Director,,,,,,Director,5,both,yes,yes,no
pos_6ee810334d,mem_0be3586361,~ Other ~,,,,,,~ Other ~,6,both,yes,yes,no
pos_9cde7c5047,mem_a5c016ebe3,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_65f00fce8b,mem_a5c016ebe3,Cumming School of Medicine,,Cumming School Of Medicine,,,,Cumming School of Medicine,1,both,yes,yes,no
pos_2ff636b25d,mem_a5c016ebe3,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_68a1d66415,mem_a5c016ebe3,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_9fb129554f,mem_a5c016ebe3,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_3543b85a77,mem_a5c016ebe3,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_8d8085aac7,mem_3cc315d4d3,Professor - Medicine,,,,,,Professor - Medicine,0,both,yes,yes,no
pos_19d7fe71c8,mem_3cc315d4d3,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_0205ef32b1,mem_3cc315d4d3,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_6908b4be70,mem_3cc315d4d3,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_4f88bbde03,mem_3cc315d4d3,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_06cd1368aa,mem_3cc315d4d3,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_284af4b10f,mem_c4a9f6ea6f,Professor,,,,,,Professor,0,both,yes,yes,no
pos_aa00bd67d1,mem_c4a9f6ea6f,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",1,both,yes,yes,no
pos_a550f9d4ce,mem_c4a9f6ea6f,Full Member and Chair,,,,,,Full Member and Chair,2,both,yes,yes,no
pos_7c8080476b,mem_c4a9f6ea6f,Canadian Space Health Research Network,,,,,,Canadian Space Health Research Network,3,both,yes,yes,no
pos_00698dde23,mem_c4a9f6ea6f,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_5f46bc1ec9,mem_c4a9f6ea6f,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_1d41c04201,mem_c4a9f6ea6f,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",6,both,yes,yes,no
pos_5ed88efdfb,mem_c4a9f6ea6f,Italian Neuropsychology Society,,,,,,Italian Neuropsychology Society,7,both,yes,yes,no
pos_2ebbad59e9,mem_c4a9f6ea6f,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,8,both,yes,yes,no
pos_fe9d2f0d71,mem_4ee060e99b,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_9b4305584c,mem_4ee060e99b,Cumming School of Medicine,Department of Oncology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Oncology",1,both,yes,yes,no
pos_a39c41538b,mem_4ee060e99b,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_a8a8c9d25e,mem_4ee060e99b,Arnie Charbonneau Cancer Institute,,,,,,Arnie Charbonneau Cancer Institute,3,both,yes,yes,no
pos_b1a0d26027,mem_4ee060e99b,Associate Member,,,,associate member,,Associate Member,4,both,yes,yes,no
pos_fb8a8cc008,mem_4ee060e99b,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_68862ba802,mem_ccd6df0b53,Professor,,,,,,Professor,0,both,yes,yes,no
pos_52c9e79b8b,mem_ccd6df0b53,Cumming School of Medicine,Department of Cell Biology and Anatomy,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Cell Biology and Anatomy",1,both,yes,yes,no
pos_3911c20703,mem_ccd6df0b53,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_60ca797847,mem_ccd6df0b53,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_10510eead4,mem_ccd6df0b53,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_a89b067c07,mem_ccd6df0b53,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_998be3d715,mem_82005c4912,Professor,,,,,,Professor,0,both,yes,yes,no
pos_d302dac8af,mem_82005c4912,Cumming School of Medicine,Department of Physiology and Pharmacology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Physiology and Pharmacology",1,both,yes,yes,no
pos_543fd9abec,mem_82005c4912,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_e849369b22,mem_82005c4912,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_67e11a1346,mem_8466f664c9,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_b759e9d98a,mem_8466f664c9,Cumming School of Medicine,Department of Medical Genetics,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Medical Genetics",1,both,yes,yes,no
pos_0ec590be3b,mem_8466f664c9,Cumming School of Medicine,Department of Biochemistry and Molecular Biology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",2,both,yes,yes,no
pos_977cc217d9,mem_8466f664c9,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,3,both,yes,yes,no
pos_e0e8648664,mem_8466f664c9,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",4,both,yes,yes,no
pos_3fbdf6bc7a,mem_8466f664c9,Full Member,,,,,,Full Member,5,both,yes,yes,no
pos_e53784085f,mem_8466f664c9,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,6,both,yes,yes,no
pos_0853db924a,mem_830cb17f4e,Full Member,,,,,,Full Member,0,both,yes,yes,no
pos_22f29f94f1,mem_830cb17f4e,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,1,both,yes,yes,no
pos_285a409d34,mem_92df5b400e,Clinical Assistant Professor of Neurology,,,,,,Clinical Assistant Professor of Neurology,0,both,yes,yes,no
pos_f90521ec0e,mem_92df5b400e,Cumming School of Medicine,Department of Clinical Neurosciences | Neurology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences | Neurology",1,both,yes,yes,no
pos_6dd1b31d2b,mem_92df5b400e,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_e1b618a0b0,mem_92df5b400e,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_1a239cb1d1,mem_92df5b400e,Co-Director of Education,,,,,,Co-Director of Education,4,both,yes,yes,no
pos_774fd50309,mem_92df5b400e,Cumming School of Medicine,Calgary Comprehensive Epilepsy Program,Cumming School Of Medicine,,,,"Cumming School of Medicine, Calgary Comprehensive Epilepsy Program",5,both,yes,yes,no
pos_f5774b0fa5,mem_92df5b400e,Epileptologist,,,,,,Epileptologist,6,both,yes,yes,no
pos_da5ac1adbb,mem_92df5b400e,Neurologist & Epileptologist,,,,,,Neurologist & Epileptologist,7,both,yes,yes,no
pos_d513a0f276,mem_92df5b400e,Alberta Health Services,,,,,,Alberta Health Services,8,both,yes,yes,no
pos_94f6c6a2ad,mem_fc7a9521ff,Assistant Professor,,,,,,Assistant Professor,0,both,yes,yes,no
pos_e640dbbd2a,mem_fc7a9521ff,Faculty of Science,Department of Mathematics and Statistics,Faculty Of Science,,,https://science.ucalgary.ca,"Faculty of Science , Department of Mathematics and Statistics",1,both,yes,yes,no
pos_ca028f6969,mem_c2e555277c,Adjunct Assistant Professor,,,,adjunct,,Adjunct Assistant Professor,0,both,yes,yes,no
pos_bbc73dc1d0,mem_c2e555277c,Cumming School of Medicine,Department of Biochemistry and Molecular Biology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",1,both,yes,yes,no
pos_e2a3fcc02e,mem_c2e555277c,Member,,,,,,Member,2,both,yes,yes,no
pos_377071b25a,mem_c2e555277c,Arnie Charbonneau Cancer Institute,,,,,,Arnie Charbonneau Cancer Institute,3,both,yes,yes,no
pos_029a69a6f4,mem_c2e555277c,Associate Member,,,,associate member,,Associate Member,4,both,yes,yes,no
pos_cac7d35aab,mem_c2e555277c,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_355db1a149,mem_514df516d2,Research Assistant Professor,,,,,,Research Assistant Professor,0,both,yes,yes,no
pos_7e89d8cc14,mem_514df516d2,Cumming School of Medicine,Department of Cell Biology and Anatomy,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Cell Biology and Anatomy",1,both,yes,yes,no
pos_929f8ff1da,mem_514df516d2,Child Health and Wellness Researcher,,,,,,Child Health and Wellness Researcher,2,both,yes,yes,no
pos_debf5b3c11,mem_514df516d2,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,3,both,yes,yes,no
pos_df35ce44cc,mem_514df516d2,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_41d0fbb45d,mem_514df516d2,Arnie Charbonneau Cancer Institute,,,,,,Arnie Charbonneau Cancer Institute,5,both,yes,yes,no
pos_1465c4796a,mem_514df516d2,Associate Member,,,,associate member,,Associate Member,6,both,yes,yes,no
pos_6245f65cd8,mem_514df516d2,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,7,both,yes,yes,no
pos_e80a9ccaca,mem_3453676d84,Assistant Professor,,,,,,Assistant Professor,0,both,yes,yes,no
pos_f6aecbd7c0,mem_3453676d84,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_f051adf4cc,mem_3453676d84,Cumming School of Medicine,Department of Cell Biology and Anatomy,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Cell Biology and Anatomy",2,both,yes,yes,no
pos_ba71d6b3e6,mem_3453676d84,Full Member,,,,,,Full Member,3,both,yes,yes,no
pos_76218add27,mem_3453676d84,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,4,both,yes,yes,no
pos_a30d527ca9,mem_3453676d84,The Calvin,Phoebe and Joan Snyder Institute for Chronic Diseases,,,,,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",5,both,yes,yes,no
pos_c43b7fd69b,mem_b71fb09d51,Associate Professor (Research),,,,,,Associate Professor (Research),0,both,yes,yes,no
pos_090b3dd5ba,mem_b71fb09d51,Cumming School of Medicine,Department of Pediatrics,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Pediatrics",1,both,yes,yes,no
pos_28a45cf9c0,mem_b71fb09d51,Associate Member,,,,associate member,,Associate Member,2,both,yes,yes,no
pos_45859f8827,mem_b71fb09d51,Hotchkiss Brain Institute,Brain and Mental Health Research Clinics Initiative,,,,,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",3,both,yes,yes,no
pos_cc9ddb2386,mem_b71fb09d51,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_92e48b9a05,mem_b71fb09d51,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_74441b73d3,mem_f736a5948e,Associate Dean - Research,,,,,,Associate Dean - Research,0,both,yes,yes,no
pos_dd3ac19f39,mem_f736a5948e,Faculty of Veterinary Medicine,,Faculty Of Veterinary Medicine,,,,Faculty of Veterinary Medicine,1,both,yes,yes,no
pos_c97b6a6535,mem_f736a5948e,Professor (Teaching & Research),,,,,,Professor (Teaching & Research),2,both,yes,yes,no
pos_7061e6d8a0,mem_f736a5948e,Full Member,,,,,,Full Member,3,both,yes,yes,no
pos_5d1116e18e,mem_f736a5948e,The Calvin,Phoebe and Joan Snyder Institute for Chronic Diseases,,,,,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",4,both,yes,yes,no
pos_4693f15c02,mem_f736a5948e,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_b6e7a9acf6,mem_f736a5948e,One Health at UCalgary and AMR,One Health Consortium,,,,,"One Health at UCalgary and AMR, One Health Consortium",6,both,yes,yes,no
pos_e826aa64f8,mem_f736a5948e,Full Professor,,,,,,Full Professor,7,both,yes,yes,no
pos_57626d667c,mem_f736a5948e,Comparative Biology & Experimental Medicine,,,,,,Comparative Biology & Experimental Medicine,8,both,yes,yes,no
pos_c537560c32,mem_e1cb907885,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_1d0beddc52,mem_e1cb907885,Cumming School of Medicine,Department of Psychiatry,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Psychiatry",1,both,yes,yes,no
pos_9659e39f4e,mem_e1cb907885,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_713588be63,mem_e1cb907885,Hotchkiss Brain Institute,Mathison Centre for Mental Health Research and Education,,,,,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",3,both,yes,yes,no
pos_65d7b7605c,mem_e1cb907885,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_72d78bc948,mem_e1cb907885,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_c0862dc712,mem_656468a699,Assistant Professor,,,,,,Assistant Professor,0,both,yes,yes,no
pos_ee883969c7,mem_656468a699,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",1,both,yes,yes,no
pos_57ffcf25ed,mem_656468a699,Canada Research Chair (Tier II) Computational Behavioural Neuroscience,,,,,,Canada Research Chair (Tier II) Computational Behavioural Neuroscience,2,both,yes,yes,no
pos_b8768110fa,mem_656468a699,Research Chair,,,,,,Research Chair,3,both,yes,yes,no
pos_5bffc56cad,mem_656468a699,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_881e94857d,mem_656468a699,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_bf61e98fda,mem_05a8774842,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_3ab963bcbe,mem_05a8774842,Faculty of Nursing,Faculty,Faculty Of Nursing,,,,"Faculty of Nursing, Faculty",1,both,yes,yes,no
pos_87c80fc3f0,mem_05a8774842,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_f06d070fb0,mem_05a8774842,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_97dbb4c53b,mem_05a8774842,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,4,both,yes,yes,no
pos_307f33594c,mem_05a8774842,Advisory Committee,,,,,,Advisory Committee,5,both,yes,yes,no
pos_9f37888ee5,mem_05a8774842,Drug Free Kids Canada,,,,,,Drug Free Kids Canada,6,both,yes,yes,no
pos_5ae040ae23,mem_085f530390,Professor - Medicine,,,,,,Professor - Medicine,0,both,yes,yes,no
pos_d8003a96f0,mem_085f530390,Cumming School of Medicine,Department of Physiology and Pharmacology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Physiology and Pharmacology",1,both,yes,yes,no
pos_c756d7c11c,mem_085f530390,Associate Member,,,,associate member,,Associate Member,2,both,yes,yes,no
pos_e7a1abf917,mem_085f530390,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_f912ccc797,mem_085f530390,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,4,both,yes,yes,no
pos_1869be2234,mem_085f530390,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,5,both,yes,yes,no
pos_94a08a554d,mem_085f530390,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,6,both,yes,yes,no
pos_2ea65731b9,mem_3d341c6e6a,Professor,,,,,,Professor,0,both,yes,yes,no
pos_b8ccc7d624,mem_3d341c6e6a,Cumming School of Medicine,Department of Biochemistry and Molecular Biology | Molecular Biology and Disease,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology | Molecular Biology and Disease",1,both,yes,yes,no
pos_1644a5a90b,mem_3d341c6e6a,Faculty of Kinesiology,,Faculty Of Kinesiology,,,,Faculty of Kinesiology,2,both,yes,yes,no
pos_0b758e1b67,mem_3d341c6e6a,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,3,both,yes,yes,no
pos_5e77de51f8,mem_3d341c6e6a,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",4,both,yes,yes,no
pos_a5085b7d43,mem_3d341c6e6a,Full Member,,,,,,Full Member,5,both,yes,yes,no
pos_7c887dc19b,mem_3d341c6e6a,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,6,both,yes,yes,no
pos_667eba8cb6,mem_3d341c6e6a,The Calvin,Phoebe and Joan Snyder Institute for Chronic Diseases,,,,,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",7,both,yes,yes,no
pos_4a4ad3ce1a,mem_3d341c6e6a,Libin Cardiovascular Institute,,,,,,Libin Cardiovascular Institute,8,both,yes,yes,no
pos_12bddbb9e1,mem_af812170e5,Professor,,,,,,Professor,0,both,yes,yes,no
pos_2e3dd4f2a0,mem_af812170e5,Cumming School of Medicine,Department of Psychiatry,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Psychiatry",1,both,yes,yes,no
